更新时间,#genre#
20250109-20-34-19,url


RespoTime,whitelist,#genre#
2436.20ms,河山,https://fmbox.cc/公众号玉玉软件库/yy.php?id=1382749952
2437.10ms,自在仙丶望月者,https://www.goodiptv.club/douyu/11543347
2437.87ms,CCTV10,http://113.57.111.4:1111/tsfile/live/1009_1.m3u8
2438.46ms,埋堆堆15,http://live.nctv.top/6688/huya.php?id=23734256
2439.60ms,「虎牙」王者荣耀_𝟚,https://live.iill.top/huya/660164
2439.92ms,东方影视,https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=dfys
2439.98ms,傲娇的超级赛亚人,https://www.goodiptv.club/douyu/4373285
2440.22ms,国内动作大片,https://fmbox.cc/公众号玉玉软件库/yy.php?id=1382749917
2440.69ms,河南卫视,http://110.7.130.51:8096/tsfile/live/0139_1.m3u8
2441.01ms,弹吉他的Miumiu,https://www.goodiptv.club/douyu/4564166
2441.35ms,惊悚电影,https://live.metshop.top/douyu/96577
2444.69ms,CCTV4,http://110.7.130.134:8096/tsfile/live/0004_1.m3u8
2445.88ms,庆余年,http://dns.yiandrive.com:15907/douyu/7812810
2446.42ms,熊猫频道,https://gcwbndks.v.kcdnvip.com/gcwbnd/xiongmao08_2/index.m3u8
2447.47ms,科幻电影,http://epg.112114.eu.org/douyu/12010522
2448.49ms,CCTV发现之旅,https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=fxzl
2448.56ms,央影网抖直播,http://liushizupu.site:35455/douyin/208823316033
2448.73ms,X战警系列电影,https://fmbox.cc/公众号玉玉软件库/yy.php?id=1382736893
2448.73ms,憋住·别笑,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_cidcobs_wxlz03/asset/zhengshi/5105/187/705/5105187705/media/5105187705_5179790519_56.mp4
2448.97ms,[VGA]东南卫视,https://stream1.freetv.fun/dong-nan-wei-shi-20.ctv
2449.52ms,心理追凶-港剧,https://fmbox.cc/公众号玉玉软件库/yy.php?id=1354936207
2450.06ms,贵州卫视,http://171.14.89.182:9901/tsfile/live/0120_1.m3u8
2450.12ms,苹果Zei甜,https://www.goodiptv.club/douyu/1174353
2450.97ms,Mr迷瞪,https://www.goodiptv.club/bilibili/22491717
2451.67ms,「内蒙古」乌兰察布新闻综合,http://pluslive.wrbtv.cn/xwzh/sd/live.m3u8?zneimd
2451.73ms,疯狂尛潴潴,https://www.goodiptv.club/douyu/4290711
2452.02ms,[BD]西藏卫视,https://stream1.freetv.fun/xi-cang-wei-shi-4.ctv
2452.04ms,「虎牙」DOTA2,http://dns.yiandrive.com:15907/huya/660118
2453.81ms,Warner Bros. TV Sweet Escapes,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/6532e7fa045c3d0008514ca7/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2d1027-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=ef9213e0-68a9-467b-a8ec-30b182841c0b
2454.34ms,优漫卡通,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1190&tk=2894ccdba8fc
2454.66ms,目及WATCHER,https://www.goodiptv.club/douyu/8712204
2454.92ms,「斗鱼」英雄联盟_𝟙,http://live.iill.top/douyu.php?id=288016
2455.13ms,黑龙江卫视,http://113.57.93.165:9900/tsfile/live/1008_1.m3u8
2455.13ms,龙胜龙脊梯田,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=lsljtt
2455.14ms,CCTV10,http://121.19.134.222:808/tsfile/live/0010_1.m3u8
2455.83ms,小锦鲤✨,http://dns.yiandrive.com:15907/douyin/JinLi999_
2460.18ms,美亚电影,https://stream1.freetv.fun/mei-ya-dian-ying-5.ctv
2460.37ms,CHC动作电影,https://ali.hlspull.yximgs.com/live/diyp_chcdongzuo.flv
2461.69ms,swerve sports,https://stream1.freetv.fun/swerve-sports-1.m3u8
2462.54ms,CCTV13,https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=cctv13
2462.58ms,CCTV450,http://livetv.wqwqwq.sbs/itv/5000000011000031102.m3u8?cdn=bestzb
2463.23ms,CCTV15,https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=cctv15
2463.63ms,庆余年,https://live.metshop.top/douyu/5908256
2463.74ms,野食小哥,http://dns.yiandrive.com:15907/huya/14363949
2464.19ms,CCTV1,https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=cctv1
2464.27ms,宁夏卫视,http://116.117.106.42:8096/tsfile/live/0112_1.m3u8
2464.91ms,小崔崔你别浪啊,https://www.goodiptv.club/douyu/12124964
2465.18ms,Zoom! Zoom!,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/6452c77ed3fdde00080eb3a8/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2d3739-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=61bcf170-9a7d-4ad9-8836-366120619cff
2465.47ms,河南武术世界,http://live.nctv.top/6688/hntv.php?id=wspd
2465.66ms,第一财经,https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=dycj
2466.64ms,沈腾,http://fmbox.cc/公众号玉玉软件库/huya.php?id=11601968
2467.93ms,老广的味道 第3季-美食纪录片,https://fmbox.cc/公众号玉玉软件库/yy.php?id=1382735565
2468.23ms,CCTV13,http://183.11.239.36:808/hls/31/index.m3u8
2468.77ms,GB News,https://ghp.ci/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV33.m3u8
2468.77ms,YYF,http://dns.yiandrive.com:15907/douyu/9999
2468.87ms,ET,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5dc0c78281eddb0009a02d5e/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c28a356-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=ac04a8b1-db8e-4c72-806c-5f1d1413c614
2469.25ms,新乡新闻综合,http://live.nctv.top/6688/hntv.php?id=xx1
2469.70ms,天龙八部,https://fmbox.cc/公众号玉玉软件库/yy.php?id=1382736855
2470.11ms,尽享国内精彩战争片,https://fmbox.cc/公众号玉玉软件库/yy.php?id=1382745094
2470.15ms,科学放映室,https://www.goodiptv.club/douyu/9439712
2470.51ms,老版封神榜,https://fmbox.cc/公众号玉玉软件库/yy.php?id=1353426319
2470.60ms,徳彪的奇妙冒险,https://www.goodiptv.club/douyu/9145648
2470.89ms,爱摘紫叶李的果子狸,http://www.goodiptv.club/bilibili/23206112
2471.29ms,CCTV俄语,https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=cgtnr
2471.55ms,特种兵归来-国产电影,https://fmbox.cc/公众号玉玉软件库/yy.php?id=1382735581
2471.76ms,[BD]cctv11,https://stream1.freetv.fun/cctv11-5.ctv
2472.15ms,成龙,http://fmbox.cc/公众号玉玉软件库/huya.php?id=11342386
2472.78ms,「虎牙」第五人格,http://live.iill.top/huya.php?id=idvesports
2473.76ms,都市剧场,http://139.196.151.191:2051/rtp/239.45.3.136:5140
2473.93ms,开封新闻综合,http://live.nctv.top/6688/hntv.php?id=kf1
2475.03ms,「B站」CS_2,https://live.iill.top/bilibili/21622811
2475.12ms,衢州公共,http://120.55.49.231:8872/rtp/233.50.202.12:5140
2475.67ms,暴躁少女零九,https://www.goodiptv.club/douyu/9065302
2476.19ms,「虎牙」和平精英,https://live.iill.top/huya/660006
2476.29ms,CCTV3,http://110.7.130.134:8096/tsfile/live/0003_1.m3u8
2476.48ms,叛逆者,https://live.metshop.top/yy/1382736868
2477.61ms,DJ音乐31,https://vdse.bdstatic.com//01b1f78bb5b009d36ce3f5051e7383c1.mp4
2478.19ms,Fear Factor,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/588128d17d64bc0d0f385c34/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c28ca62-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=e31f1ad3-d53a-4c8d-9e63-079c41a20d98
2479.87ms,浙江卫视,http://123.122.162.7:19999/udp/239.3.1.137:8036
2479.99ms,电影幕后喵,https://www.goodiptv.club/douyu/8884074
2480.03ms,河源综合,https://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
2480.06ms,大秦帝国,http://fmbox.cc/公众号玉玉软件库/huya.php?id=11352881
2480.24ms,黑龙江卫视,http://121.19.134.139:808/tsfile/live/0111_1.m3u8
2480.46ms,NBA TV,https://stream1.freetv.fun/nba-tv-1.ctv
2480.63ms,周润发,http://fmbox.cc/公众号玉玉软件库/huya.php?id=11342387
2480.96ms,无敌县令,https://fmbox.cc/公众号玉玉软件库/yy.php?id=1354932390
2480.99ms,铁齿铜牙纪晓岚,https://fmbox.cc/公众号玉玉软件库/yy.php?id=1354143978
2481.10ms,九品芝麻官,https://www.goodiptv.club/yy/1354930968
2481.76ms,[VGA]江西经济生活,https://stream1.freetv.fun/jiang-xi-jing-ji-sheng-huo-1.ctv
2482.02ms,纪实人文,http://139.196.151.191:2051/rtp/239.45.3.212:5140
2482.72ms,Tough Jobs,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/65c69bf23ef47d0008583967/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2c9af0-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=8d528c1a-18fe-40ef-bdaa-cfc0e490b48f
2484.06ms,隋唐英雄传,https://live.metshop.top/yy/1352475619
2484.55ms,浙江少儿,http://120.55.49.231:7320/rtp/233.50.201.138:5140
2484.82ms,李李李蚊香,https://www.goodiptv.club/douyu/4786399
2484.93ms,skysports plus,https://stream1.freetv.fun/skysports-plus-1.ctv
2485.22ms,丽水新闻,http://120.55.49.231:4276/rtp/233.50.201.162:5140
2485.75ms,浙江教育,http://120.55.49.231:3095/rtp/233.50.201.134:5140
2485.85ms,兵团五师双河影,https://liveout.btzx.com.cn/62ds9e/6o77s4.m3u8?zxinjd
2486.22ms,杭州青少,http://120.55.49.231:3095/rtp/233.50.201.177:5140
2486.59ms,浙江新闻,http://120.55.49.231:3095/rtp/233.50.201.137:5140
2487.85ms,定西综合,https://play.kankanlive.com/live/1707969054968992.m3u8
2488.55ms,粤语综艺轮播,http://liushizupu.site:35455/douyu/7919720
2488.85ms,衢州公共,http://120.55.49.231:3095/rtp/233.50.202.12:5140
2488.92ms,杭州生活,http://120.55.49.231:3095/rtp/233.50.201.175:5140
2488.93ms,欢笑剧场,http://120.55.49.231:3095/rtp/233.50.201.189:5140
2489.09ms,CETV1,http://120.55.49.231:3095/rtp/233.50.201.75:5140
2490.30ms,[HD]cctv2,https://stream1.freetv.fun/cctv2-14.ctv
2491.47ms,动漫秀场,http://120.55.49.231:3095/rtp/233.50.201.184:5140
2491.70ms,第一财经,http://139.196.151.191:6456/rtp/239.45.3.211:5140
2492.18ms,丽水新闻,http://120.55.49.231:3095/rtp/233.50.201.162:5140
2492.61ms,七彩戏剧,http://139.196.151.191:2051/rtp/239.45.3.61:5140
2492.98ms,非诚勿扰,https://fmbox.cc/公众号玉玉软件库/yy.php?id=1382745100
2493.44ms,康巴卫视,http://139.196.151.191:2051/rtp/239.45.1.251:5140
2493.80ms,超炫科幻大片,https://fmbox.cc/公众号玉玉软件库/yy.php?id=1382736840
2493.87ms,法外狂徒张三,http://fmbox.cc/公众号玉玉软件库/huya.php?id=11601965
2494.07ms,衢州公共,http://120.55.49.231:4276/rtp/233.50.202.12:5140
2494.43ms,河北农民,http://121.19.134.139:808/tsfile/live/1005_1.m3u8
2494.80ms,浙江钱江,http://120.55.49.231:3095/rtp/233.50.201.132:5140
2495.92ms,斗鱼电视剧1,https://live.metshop.top/douyu/299854
2496.26ms,CETV4,http://120.55.49.231:3095/rtp/233.50.200.162:5140
2496.98ms,浙江民生休闲,http://120.55.49.231:3095/rtp/233.50.201.136:5140
2497.23ms,山东新闻,http://60.210.100.54:352/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
2498.06ms,欢笑剧场,http://139.196.151.191:2051/rtp/239.45.3.196:5140
2498.18ms,欢笑剧场,http://139.196.151.191:2051/rtp/239.45.1.4:5140
2498.32ms,Pluto TV Fantastic,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5b64a245a202b3337f09e51d/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2aed45-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=46d9eb84-1a99-477f-99be-7f761b922cd2
2498.40ms,CETV2,http://139.129.231.228:3529/rtp/239.21.2.8:5002
2498.72ms,杭州影视,http://120.55.49.231:3095/rtp/233.50.201.176:5140
2499.50ms,湖南电影,http://php.jdshipin.com:8880/iptv.php?id=hndy
2499.61ms,日照科教,http://139.129.231.228:3529/rtp/239.21.1.80:5002
2499.82ms,上海纪实,http://139.129.231.228:50060/rtp/239.21.1.171:5002
2500.24ms,浙江生活,http://120.55.49.231:3095/rtp/233.50.201.133:5140
2500.64ms,生活时尚,http://120.55.49.231:3095/rtp/233.50.201.187:5140
2501.19ms,CCTV老故事,https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=lgs
2501.24ms,济南娱乐,http://139.129.231.228:3529/rtp/239.21.1.66:5002
2501.27ms,游戏风云,http://120.55.49.231:3095/rtp/233.50.201.183:5140
2501.29ms,凤凰资讯,http://120.55.49.231:3095/rtp/233.50.200.192:5140
2502.36ms,金鹰纪实,http://139.129.231.228:3529/rtp/239.21.1.170:5002
2502.41ms,足球频道,http://139.129.231.228:3529/rtp/239.21.1.162:5002
2503.24ms,山东综艺,http://139.129.231.228:3529/rtp/239.21.1.177:5002
2503.77ms,济南生活,http://139.129.231.228:3529/rtp/239.21.1.64:5002
2504.18ms,解说_嫦娥撩电影,https://live.metshop.top/huya/18201106
2504.38ms,山东国际,http://139.129.231.228:50060/rtp/239.21.1.61:5002
2504.50ms,都市剧场,http://120.55.49.231:3095/rtp/233.50.201.190:5140
2504.74ms,体育赛事,http://139.129.231.228:3529/rtp/239.21.2.44:5002
2504.75ms,静静给你糖,https://www.goodiptv.club/douyu/11752454
2504.83ms,淄博生活,http://139.129.231.228:50060/rtp/239.21.1.109:5002
2505.06ms,南京新闻综合,https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=njxwzh
2505.33ms,花儿开心吧,https://fmbox.cc/公众号玉玉软件库/yy.php?id=1354930984
2505.54ms,济宁教育,http://139.129.231.228:3529/rtp/239.21.1.139:5002
2505.84ms,济宁教育,http://139.129.231.228:50060/rtp/239.21.1.139:5002
2506.23ms,[BD]靖天电影,https://stream1.freetv.fun/jing-tian-dian-ying-2.ctv
2506.32ms,CCTV12,https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=cctv12
2506.47ms,康巴卫视,http://139.196.151.191:7008/rtp/239.45.1.251:5140
2506.47ms,济宁公共,http://139.129.231.228:3529/rtp/239.21.2.20:5002
2506.50ms,济南少儿,http://139.129.231.228:50060/rtp/239.21.1.68:5002
2506.87ms,「斗鱼」JJ斗地主,http://live.iill.top/douyu.php?id=488743
2506.87ms,体育赛事,http://139.129.231.228:50060/rtp/239.21.2.44:5002
2506.90ms,金色频道,http://139.196.151.191:2051/rtp/239.45.1.118:5140
2507.01ms,济南都市,http://139.129.231.228:50060/rtp/239.21.1.63:5002
2507.02ms,青州电视台文化旅游,http://139.129.231.228:3529/rtp/239.21.1.231:5002
2507.24ms,淄博生活,http://139.129.231.228:3529/rtp/239.21.1.109:5002
2507.53ms,优漫卡通,http://139.129.231.228:50060/rtp/239.21.1.50:5002
2507.73ms,「B站」英雄联盟•手游,http://live.iill.top/bilibili.php?id=23138275
2507.75ms,海看电竞,http://139.129.231.228:3529/rtp/239.21.1.135:5002
2507.97ms,CCTV1,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=cctv1
2508.30ms,经典港片,http://fmbox.cc/公众号玉玉软件库/huya.php?id=11602043
2508.44ms,烟台公共,http://139.129.231.228:3529/rtp/239.21.1.117:5002
2508.68ms,济南影视,http://139.129.231.228:3529/rtp/239.21.1.65:5002
2508.71ms,纪实人文,http://139.129.231.228:3529/rtp/239.21.1.195:5002
2508.78ms,大汉天子S3,https://fmbox.cc/公众号玉玉软件库/yy.php?id=1382736810
2508.84ms,娱+毕徒猴仔,http://dns.yiandrive.com:15907/yy/8565
2508.98ms,济南教育,http://139.129.231.228:50060/rtp/239.21.1.133:5002
2509.08ms,三沙卫视,http://139.129.231.228:3529/rtp/239.21.2.9:5002
2509.11ms,「B站」王者荣耀 𝟚,http://dns.yiandrive.com:15907/bilibili/21654762
2509.37ms,超wu的大白兔,https://www.goodiptv.club/douyu/2925299
2509.48ms,成龙历险记|欢欢的放映姬,http://dns.yiandrive.com:15907/bilibili/30401859
2509.77ms,[SD]MTV Base,https://stream1.freetv.fun/mtv-base-7.ctv
2509.95ms,[HD]天映,https://stream1.freetv.fun/tian-ying-2.ctv
2510.26ms,济南鲁中,http://139.129.231.228:3529/rtp/239.21.1.149:5002
2510.59ms,尽享国内精彩战争片,http://live.nctv.top/6688/yy.php?id=1382745094
2510.87ms,济南影视,http://139.129.231.228:50060/rtp/239.21.1.65:5002
2511.10ms,SJ-莉莉,https://www.goodiptv.club/huya/25682798
2511.37ms,CCTV3,https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=cctv3
2511.59ms,CCTV13,http://60.7.56.33:4000/udp/239.253.92.13:8008
2511.61ms,优漫卡通,http://139.129.231.228:3529/rtp/239.21.1.50:5002
2511.63ms,新闻综合,http://139.129.231.228:3529/rtp/239.21.1.193:5002
2513.43ms,北京卫视,https://www.brtn.cn/btv/btvsy_index
2513.46ms,东南卫视,http://113.57.111.4:1111/tsfile/live/1027_1.m3u8
2513.49ms,妖神记,https://fmbox.cc/公众号玉玉软件库/yy.php?id=1382745171
2514.15ms,大染坊,http://fmbox.cc/公众号玉玉软件库/huya.php?id=11602086
2515.13ms,阅读•学习「音乐」,https://live.iill.top/huya/21241813
2515.40ms,多次婉拒宝宝奶昔,https://www.goodiptv.club/douyu/10062739
2516.10ms,岳云鹏宋小宝也来演电影了？,https://fmbox.cc/公众号玉玉软件库/yy.php?id=1354926612
2516.16ms,深圳卫视,http://14.212.185.71:9901/tsfile/live/0126_1.m3u8
2516.58ms,山东齐鲁,http://139.129.231.228:3529/rtp/239.21.1.134:5002
2517.65ms,吉林卫视,http://123.56.129.203:5431/rtp/225.1.8.153:8200
2517.74ms,淄博都市,http://139.129.231.228:3529/rtp/239.21.1.83:5002
2517.96ms,山东卫视,http://124.116.183.146:9901/tsfile/live/0131_1.m3u8
2519.57ms,山东居家购物,http://139.129.231.228:3529/rtp/239.21.1.112:5002
2519.68ms,CCTV2,http://123.56.129.203:5431/rtp/225.1.8.2:8084
2519.84ms,CCTV11,http://123.56.129.203:5431/rtp/225.1.8.111:8040
2519.84ms,[HD]cctv1,https://stream1.freetv.fun/cctv1-77.ctv
2520.17ms,CCTV10,http://123.56.129.203:5431/rtp/225.1.8.10:8116
2520.35ms,高分动作大片-热血出击,https://fmbox.cc/公众号玉玉软件库/yy.php?id=1382736909
2520.62ms,CCTV14,http://123.56.129.203:5431/rtp/225.1.8.14:8132
2520.89ms,CCTV7,http://123.56.129.203:5431/rtp/225.1.8.7:8104
2521.05ms,[HD]SKY CINEMA DISNEY,https://stream1.freetv.fun/sky-cinema-disney-3.ctv
2522.09ms,我们可爱的程程,https://www.goodiptv.club/douyu/329667
2522.56ms,2021一夜火爆几首DJ舞曲FHD,https://vdse.bdstatic.com//1fc9fd16e02ca272bb81666b85bf4135.mp4
2523.07ms,上海外语,http://139.196.151.191:2051/rtp/239.45.1.127:5140
2523.10ms,CCTV6,http://123.56.129.203:5431/rtp/225.1.8.84:8000
2523.20ms,CCTV3,http://123.56.129.203:5431/rtp/225.1.8.92:8000
2523.84ms,飞虎之雷霆极战,https://live.metshop.top/yy/1382736869
2524.22ms,CCTV13,http://123.56.129.203:5431/rtp/225.1.1.10:8128
2524.26ms,黑龙江卫视,http://123.56.129.203:5431/rtp/225.1.8.141:8196
2525.11ms,飘洋过海来,https://www.goodiptv.club/douyu/9548850
2525.39ms,Aan2619742,https://www.goodiptv.club/douyu/11753064
2525.77ms,CCTV1,http://123.56.129.203:5431/rtp/225.1.8.1:8008
2526.10ms,CCTV1,http://14.212.185.71:9901/tsfile/live/0001_1.m3u8
2527.01ms,DJ音乐37,https://vdse.bdstatic.com//fbbd25c517d1ba56b3ecbfb16c27d7e9.mp4
2527.36ms,[HD]SKY CINEMA SHOWCASE,https://stream1.freetv.fun/sky-cinema-showcase-1.ctv
2527.48ms,溏心风暴之家好月圆,https://lunbo.freetv.top/yy/1354888747
2527.54ms,蔡明春晚小品,https://fmbox.cc/公众号玉玉软件库/yy.php?id=1354936177
2528.37ms,梦华录,http://fmbox.cc/公众号玉玉软件库/huya.php?id=11336590
2528.42ms,루나별피아노,https://live.iill.top/soop/asq1177
2528.65ms,CCTV10,http://123.56.129.203:5431/rtp/225.1.8.110:8228
2529.12ms,江苏卫视,http://113.57.93.165:9900/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
2529.15ms,[HD]SKY CINEMA SHOWCASE,https://stream1.freetv.fun/sky-cinema-showcase-8.ctv
2529.45ms,[HD]CNN Indonesia,https://stream1.freetv.fun/cnn-indonesia-4.ctv
2529.88ms,Max-verstappen_,http://www.goodiptv.club/bilibili/25486735
2530.01ms,[HD]CBEEBIES,https://stream1.freetv.fun/cbeebies-1.ctv
2531.42ms,[HD]SKY CINEMA SHOWCASE,https://stream1.freetv.fun/sky-cinema-showcase-9.ctv
2531.69ms,广丰综合,http://live.nctv.top/6688/jxtv.php?id=28
2532.01ms,CCTV4,http://123.56.129.203:5431/rtp/225.1.8.104:8216
2532.49ms,缺宅男女,https://live.metshop.top/yy/1382745088
2533.15ms,CCTV11,http://123.56.129.203:5431/rtp/225.1.8.73:8120
2533.46ms,靓旭,http://dns.yiandrive.com:15907/douyu/1165924
2533.90ms,Yanbian TV 1,https://live.ybtvyun.com/video/s10016-ca5bdbc3f06d/index.m3u8
2534.18ms,白了个痴,https://www.goodiptv.club/douyu/319576
2534.63ms,CCTV12,http://123.56.129.203:5431/rtp/225.1.8.12:8124
2535.00ms,程情写意,https://www.goodiptv.club/douyu/9191358
2535.45ms,[HD]SKY CINEMA SHOWCASE,https://stream1.freetv.fun/sky-cinema-showcase-6.ctv
2535.58ms,CHC影迷电影,https://ali.hlspull.yximgs.com/live/diyp_chcyingmi.flv
2535.84ms,南京十八,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2428&tk=2894ccdba8fc
2535.84ms,[HD]江苏体育休闲,https://stream1.freetv.fun/jiang-su-ti-yu-xiu-xian-1.ctv
2536.41ms,天天爱短剧,https://www.goodiptv.club/douyu/12313644
2536.51ms,全纪实,http://139.196.151.191:2051/rtp/239.45.3.135:5140
2536.76ms,CCTV7,http://113.57.111.4:1111/tsfile/live/1006_1.m3u8
2537.00ms,CCTV6,http://123.56.129.203:5431/rtp/225.1.8.90:8000
2537.77ms,解说_刘老师说电影,https://live.metshop.top/huya/20289754
2537.81ms,CCTV8,http://123.56.129.203:5431/rtp/225.1.8.85:8000
2538.29ms,吉林卫视,http://113.57.93.165:9900/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
2538.56ms,姓田的小花虎【ZH】,http://dns.yiandrive.com:15907/huya/127316
